cid,Efficacy
6603004,
2881951,
648399,
648401,
648403,
648404,
648405,
648406,
648408,
648409,
648410,
648411,
648412,64.6497
648413,
648414,
648415,
135450635,
54680638,
648418,
648419,
648420,
648421,
648423,
135450636,
648426,
648428,
135450637,
648432,
648433,
648434,
648435,34.7429
648436,
648438,29.1153
648439,
648440,
648441,
648442,
648443,
648444,
648445,
648447,
648451,
648452,
648453,
648454,
648455,
648459,
648460,
648461,49.5704
648462,
648463,
648464,
648466,
648467,
648469,
648470,
648471,
135417044,
648477,
648478,
648479,
648480,
648481,
648482,
648483,
648485,208.085
648486,
648487,
648488,
648489,
648490,
648491,
648492,
307230,
648493,
648494,
648495,
648496,64.6296
648497,
648499,
648500,
648501,
648502,
648503,
648504,
135450638,
6602523,
6602534,
6603126,
6603164,
6602614,
6602763,
2837430,118.071
648522,
6602693,
648528,
648530,
648531,
648533,
648534,
648535,
54684668,
648537,
54676687,
648539,
648540,
648543,
648544,
648545,
648546,
648547,
135450639,
648549,
648550,
648551,
648552,
648553,
648554,
648555,
648556,
5769011,
648558,68.9143
54682381,
648561,
648562,
648563,80.6537
648565,
648566,
648567,
648568,
648571,
648572,
648573,
648574,
648575,
648576,
648578,
648579,
648580,
648582,
648583,
648584,
648585,
648586,
648587,
648589,
648590,
648591,
648593,
648594,
648595,
648596,
648597,
72574,
648600,
648601,
648602,
648603,
906212,
268350,
648605,
648606,
648607,57.5525
648608,
648609,
648610,
648611,
598097,
648612,
648613,
648614,
648615,
648616,
648617,
648618,
648619,
2851559,
6602674,
6603081,
6603043,
3066411,78.7376
5337466,
6419404,
2913774,
6602566,
648637,
648638,
648639,
648640,
648642,
648643,
648644,
648645,58.3435
9568021,
648651,
648655,
648656,82.3214
648657,
648658,
648660,
648661,
648662,
648663,
648665,
648666,
648667,108.382
648668,
648669,
648670,50.9719
648671,
648672,
135417045,
648674,
648675,
648676,
648678,
648679,
135441069,
648682,
648683,
648685,
648686,
648689,
648690,92.0366
648691,
648692,
648693,
648694,
648695,
648696,
648697,
648698,
648699,
648701,
648703,
648706,
648707,
648709,
648710,
648713,
648715,
135450641,44.5628
648717,
648719,
648721,
648722,63.5804
648723,
648725,
648727,
648729,
648730,
648731,
648732,
648737,
648738,
564425,
648739,
135450642,
648743,
648744,
648745,
648746,
648748,94.6687
6602562,
6602554,
2871182,1877.38
6602991,
6603491,
648763,
648764,
648765,
648766,
648767,
648768,
135417046,
648771,
648772,
609340,
135450643,
648774,
648776,
648777,
648780,
648781,
648782,40.7292
648784,
648785,
648786,
726838,
648789,
648790,
648791,
648792,
648793,
648794,
648795,
648797,
648798,
648799,
648800,
539696,
648801,
648802,
648804,
648805,
648806,
648810,
648811,
648812,
648813,
648814,
648815,
648816,
648817,
648818,
648819,
648820,
648821,
648822,
648823,
648824,
648825,
648826,
648827,
648828,
648829,
648830,
648832,
648833,
648834,
648835,
648836,
648837,
648838,
648839,
648840,
648841,
648844,
648845,
648846,73.2162
648847,
648848,
648849,
648851,
648852,
648853,
648855,
648856,
648857,
648859,
135432425,
648861,
648862,
648863,
648865,
648868,
648869,
648870,
648873,
648874,
648875,
648876,
648878,
6602671,
648882,
648884,
2893929,
648888,
648889,
648890,
648891,
648892,
648894,
648895,53.1815
648896,
648897,
648898,
648899,
648900,
648901,
648902,
648903,
648906,
648907,
648908,
648909,
648910,
648912,
648913,
648914,91.006
648915,
648916,
648917,
648918,
648920,
648921,
648922,
648923,
648924,
648925,
648926,
135429183,
648928,
648929,
648930,
648931,
648932,
648933,
648934,
648935,
648937,
648938,
648939,
648940,
648941,
1633229,46.474
648943,
648944,
648945,
648946,
648947,
648948,
648949,
648950,
648951,
648952,
648954,
648955,
648956,
648958,
648959,
648960,
648961,
648962,
648963,
648966,
648967,
648968,
135412467,
648971,
648972,
648973,
648974,
648975,
648976,
648977,31.0891
622617,
573775,
648979,
54686950,
648982,76.2314
648983,
648984,56.239
648985,
648986,
648987,
648988,
648989,
648990,
648991,
648992,
648993,
6603496,
6603650,
6602572,
2901339,
649007,
5769119,
649009,
649010,
649011,
649012,
649013,
649014,
649015,
649017,
649018,
649019,43.7705
649020,
649022,
649023,
649025,
649026,
649027,
649028,65.5799
649029,
649030,
649031,
649032,
649033,
649034,
649035,
649036,
649037,
319314,
649038,
649039,
649040,
649041,
649042,
649044,88.8238
649045,
649046,
649048,35.4814
649049,
649050,
649051,
649052,
649053,
649054,
649055,
649056,
649057,
649059,
649060,
649062,
649063,
649064,
540540,
649065,
649066,
649067,
649069,
9568630,
649071,
649072,
649074,
649075,
649076,
649078,
649080,
649081,
649082,
6878790,
649084,
649085,
649086,
649087,
649089,
649090,
649091,
649094,
594943,
649095,
649096,
649097,
649098,46.4092
649099,
649100,
9593590,
649102,
649103,
649104,
20415,60.1974
649105,
649106,
649107,
649109,
649111,
649112,
389249,44.0501
649113,
649114,
649115,
649116,
649117,
649118,
6603073,
2868411,
649127,
649130,
649131,
649132,
649133,
649134,
100750,
649135,
649136,
649137,
649138,
805877,
649141,
649142,
649143,
649144,
649145,
649147,
649148,
649149,
649151,
6398913,
649153,
649154,
649155,
649156,
649159,
135417047,
649161,
649162,
649163,147.687
649165,
649166,
649168,92.6873
649171,
649172,
649173,
649174,
649175,
649176,
649178,
649180,
649182,
649183,
649184,
649185,
649186,
649187,
649189,
649191,
649192,
649193,100
649194,
649196,
649197,
649198,
649199,
135450645,
649202,
649203,
649204,
649205,
649206,
649207,
649208,
649209,
649210,
649211,
649212,
649213,
5742290,
649215,
649216,
649221,
649222,
649224,
54713096,
649227,
649228,
225102,
649230,
649231,
649233,
649235,
6602635,
6603635,
2859713,
649244,
649245,100
649246,
649247,
649248,
649249,
649250,
649251,
649252,
649253,
649255,
649256,
649257,
649258,
649259,
649260,50.176
649261,
649262,
121269,
649263,
649264,
649266,
649267,
649269,
649270,
649271,
649273,
649274,
649275,45.027
649276,
629349,
649277,
649278,
649280,
264006,
649281,
649283,
649284,
649286,
649287,
649288,
649290,
649291,
649292,
649293,
649294,46.825
649295,
649297,43.9637
649298,
649299,
649300,
649301,
649303,
649304,
649305,
649306,
649307,
649308,
649309,
649310,
649311,
649312,
649314,
649315,
649316,
649317,
649319,
649321,
649324,
649325,
649326,
649327,64.4366
649328,
649329,
623985,
649330,
649331,99.4412
649333,
649334,
649335,
649337,
649338,
649339,
649340,
649341,
649342,
649343,
649344,
649345,
649346,
649347,
649348,
649351,
649352,
649354,
649355,
649357,
6603398,
6603462,
6603567,
204319,
2902839,
3146434,
649370,43.4259
649373,
605028,
649374,
649375,
649376,
307336,
649377,
649378,
649379,
649380,
649382,
649384,43.0645
649386,
649387,
649388,
649389,
649390,
649391,77.8911
649392,
649393,
649394,
649397,
649399,
649400,
649402,
649405,
649406,
649408,
649409,
649411,
649412,
649413,
649414,
649416,
649418,
649419,36.4745
649420,
649421,
649422,
649423,
649424,
649425,
649426,
649427,
5768894,
649429,
649430,
649431,
649432,
649433,
649437,
649439,
649440,
649441,
649442,
649443,
649445,
649446,
649448,
649450,
649451,
649452,
649453,52.6898
649454,85.9603
649455,
649456,
649457,
649458,
649459,
77808,
649460,
649461,66.0117
649462,
649463,
649464,
649465,
649466,
649467,
649469,
649470,
649471,
6603146,
6603155,
6603681,
6602558,
6602985,
2871827,
649490,
649491,
649492,89.6622
649493,
649494,
649495,
54679424,
649498,
649499,
649500,72.8048
649501,
649502,
649503,
649504,
649507,
649508,
649509,46.8286
649510,
649511,
856009,
649514,
649516,
581496,
649518,
649519,
649521,
649522,47.9654
649523,48.3221
217657,
649524,
649525,
649527,
649529,
649530,
649531,
649532,
607443,
649533,
649534,
649536,
649538,
54678158,
649541,
649542,
649543,
649544,
649545,
649546,
649547,
649548,
649549,
649551,
592766,
649552,
649553,
649554,
649555,
135417048,41.9636
649557,
135401741,
649559,
573743,
649561,
649562,
649563,59.4213
649564,
649565,
649566,
649567,
649568,
649569,
649570,44.1373
649571,
649572,
649574,
649575,
649576,
649578,60.4629
9568631,
649583,
649584,
649585,
649586,
649589,
649590,41.3827
75128,
649591,
649592,
135417049,
649594,
649595,
649596,
649598,
54686762,
135450646,
6602547,
649605,
649608,
212873,
649610,
649613,
649614,
649615,
649616,
649618,
649619,75.3953
649620,
649621,
649622,
649623,
649625,
649627,
649628,
120054,
649629,
649630,
649631,
649632,
649633,
649634,
649635,
649636,
649637,
649638,
649639,
649641,51.7302
649642,
649643,
649644,
649645,
649646,
649647,
649648,
649649,
649650,
649651,
649652,
135417050,47.7338
135412049,
649655,
649656,
649657,
649658,
649659,
649661,
649663,
649664,
649666,
649667,
649668,
649670,
649671,
649672,
649673,
649674,
649675,
649676,
571349,
649678,
649679,
649681,
649682,
649683,
649684,
649685,
649687,
649688,
649689,
649691,
649692,
649693,
649694,
649695,
649696,
649697,
649700,63.836
649702,
199008,
649707,
649708,
649710,49.8536
649712,
649713,
649714,
649716,
649717,
609104,
649718,
649719,
649720,41.1834
649721,
6398916,
649724,
649725,
649726,
649727,
5921886,80.3396
649729,
649730,
649731,
649732,
649733,
649734,
649735,
649736,
649737,
649738,
649740,
649741,
649742,
649743,
649744,
649746,
649747,
649748,
649749,
3130568,
649751,
649752,
649754,
649755,
649757,
68351,134.938
649758,87.4033
649759,
649760,
649761,
649762,
649763,
649764,
649765,
681971,
649766,
614000,
649767,
649768,
649772,
649773,
649775,
135450647,
649779,
649781,
649783,
649784,29.2733
649785,
649786,
649787,
649788,
649789,
649791,
649792,
649793,
649794,
649795,
135417621,
649798,53.4416
649799,
649800,
649801,32.2061
649803,35.6609
649804,
649805,
6603409,
6603324,
6602619,91.5269
6603387,
649816,
6603041,
6603362,
6603363,
2922186,48.8986
6603042,
6603305,
649829,
649831,
649832,
600799,
649833,
649834,
649835,
649837,
649839,
649840,
649841,
649842,
649843,
649844,
649845,40.2113
649847,
600947,
649848,
649849,85.6843
649850,
649851,
649852,
649853,
649854,
649855,40.6876
649856,
649857,
649858,
649859,
649860,
649861,
649862,
649863,103.492
649864,
649866,
649867,
649869,
649871,
649872,
649873,
649874,
649875,
649878,
649879,28.067
649880,
649881,
135408348,
649884,
649885,
649886,42.5134
649887,
649889,
649890,22.8988
649891,
649892,
649893,
649895,
54684094,
649897,
649899,
649901,
649902,
649903,
649904,
649905,
649906,
649907,
54686951,
649909,
6400907,
649911,
649912,
649913,
649915,
649916,
649920,
649921,
649922,
649923,
649924,
649925,
649926,
649927,
649928,
649929,
649931,
6603661,
649936,
649937,
649938,
649939,
135450648,
649942,
649943,
649944,
649945,
54682389,
649947,
649949,
649951,
563092,
649953,
649954,
649955,
649956,
649957,
649958,
649959,
649960,
649961,
649962,86.2637
649963,
649964,
649965,
649966,
75879,
649967,59.8007
649968,
649969,
649971,
649972,
649973,
649974,
649976,
649977,
649978,
135450649,
135432418,
649981,
649982,
649983,
135450650,78.0253
535511,
649986,
649987,
649988,
649989,
649990,
649991,
649992,
649993,
649994,
135417051,
649997,
9567989,
649999,
650001,
650002,
54680928,103.747
650004,
650005,
5753891,
650007,
650008,
135415737,
650010,
650012,
650013,
650014,
650016,
650017,
6398918,42.383
650019,
650020,
650021,
650022,
650023,
650024,
650025,
79419,
650026,
622353,
650027,
650028,
650029,
650030,
135450651,
650033,
650034,48.022
5762034,
650036,
650037,
650038,
650039,
650040,
650042,
650043,
650045,
650047,
650048,
650049,
6602561,
6603050,
6603169,
2835940,
2851869,
6603400,
6603193,
650068,
650070,
629485,
650071,
650072,
650073,
650075,
650076,
650077,
6323701,
650079,
650080,
650081,
650082,
650083,58.3109
616915,
650084,
650086,
650087,
650088,
135450652,
650093,
650094,
5761786,
650097,
650098,
650100,
650101,
650102,
650103,100
650104,
650105,47.8825
650106,
650107,
650108,41.6707
650109,
650110,
650113,
650114,
650115,
650116,
650117,
650118,
650120,
650121,
650122,
650123,
650124,
650125,
650126,
650127,
650130,
650131,
650133,
650134,
650135,
650136,
650138,
135417646,27.7977
650140,
650141,
650142,
650144,
6302446,
650146,
650147,
650148,
650149,
650150,
650151,
650152,
650153,
650154,
650155,
650156,
650158,
650159,
650161,
650162,
650163,
650164,
650165,
650166,
650167,59.228
650168,
111488,
650169,
650170,
135450653,
650172,
650173,
6603674,
6603055,
6602645,
6602586,
2851971,105.176
135417700,
650192,
650193,
650194,
650195,
650196,
650198,
650199,
650200,
650201,
650202,
6398919,
54690425,
540360,
650207,
650208,
650209,100
650210,
650212,
650213,
650214,
650215,
650216,
650217,
650218,51.3322
650220,
650221,
650222,56.5773
650223,
650224,
650225,
650226,
650227,
650228,
378227,
650229,
650230,
650231,
650232,
650233,
650234,
650235,
650236,
650238,
650239,
650240,
650241,
650242,
650243,
650245,
650246,
650247,
650248,
650249,
135450654,
650253,
614848,
650254,
650255,
650256,
650257,
650258,
650259,
650260,
650261,
633303,
650263,
650264,
650265,
650266,
650267,
650268,
650269,
650270,
650271,
650272,
650273,
650275,
650276,
650277,
650278,
650279,
650283,
650284,
650285,
63204,
650287,
650288,
650289,
650290,
6603648,
6603646,
6602570,
6398920,
6602613,
6603350,
650306,
650308,
650309,
650310,
650312,
650313,
650314,
650315,
650317,
650318,
650320,
650321,
650324,
650325,
650328,
650329,
650330,
650331,
650332,
650333,
650334,
650335,
650336,
650337,
650339,
5285253,
650341,
650342,
650343,
650344,
650345,
650346,
54685847,
650348,
650350,
135411353,
650352,
650353,
54677432,
650356,
650357,
650358,
650359,
650360,
650363,
650364,
650365,
650367,
650368,
650369,71.5624
650370,258.981
650372,
650374,
650375,
650376,
650377,
650378,
650380,
650381,
650382,
650383,
650384,
650386,
650387,
650388,
650389,
650390,
54678150,
650392,
650393,
650394,
650395,
650396,
650397,
650398,
650399,
650400,
650401,
650403,
650405,40
650406,
650407,
650408,
650409,
650410,
650412,
650413,
6603476,
6456485,
6603340,
2870037,
650426,
650428,
650430,
650432,
650433,
650434,
228135,
650435,
650436,
650438,
650439,
650440,
650441,
650442,
650443,
650445,
650446,
650447,100
650448,
650449,
650450,57.4058
650451,
650452,126.557
650453,
650454,
650455,
650457,
650458,
650460,
650461,
650462,
650463,
650464,
650465,
650467,
650468,
650469,
650470,
650471,
650472,
650473,
650474,
650478,
650479,
650480,
650482,
650483,
650485,
650486,
650487,
650488,
650489,
650490,
650491,
650493,
650494,
650495,
650496,
650497,57.371
650499,
650500,
650501,33.4419
650503,
650504,
650505,
650506,209.585
650508,
650509,
650510,
650511,
650512,
650514,
650515,
650516,
650519,
650520,
650521,
650524,
650525,
650526,
650527,
650528,
650529,
650530,
650531,
531921,
650532,
650533,
650534,
650535,100
650536,
650537,
6603121,
6603629,
6603502,
6603361,
650546,
650550,38.7716
650551,100
650552,
650553,
650554,
650557,
650558,
650559,
650560,
650561,
650562,
650563,
650564,
650565,
650566,
650567,
650568,
650569,
650570,
650571,
650572,52.2301
650575,
650576,
650577,
650578,
650579,
650580,37.8448
650583,
650584,100
650585,
650587,
650588,
650589,
5769113,
650591,
650594,
650595,
650596,
650597,
650598,
650599,
650600,
650602,
650604,
650605,
650607,
650608,
650609,
215605,
650611,
650612,
650613,
650614,
650615,
70818,
650619,
650620,
650621,
650622,
650623,
650626,
650627,
650628,25.1448
650629,
650630,
650631,
650632,
650633,
650634,
650635,
650636,
650637,
650638,
650640,
650641,
650642,
650643,
650644,
650645,
135428369,
650647,
650648,
650649,
650650,
650651,
6603483,
650654,
6602640,
650664,
6603399,
132771,
650673,
3117072,
650676,
650677,
650678,
650679,
650680,121.5
650681,
650683,
650684,
650685,
650686,
650687,
650688,
650689,
650690,58.4423
650691,
650694,
650695,
650696,
650697,
5768999,
650699,
650701,
650702,
650703,
650704,28.9264
650705,
650706,
650707,
650708,
5768017,
650713,
650716,
650717,
650718,
650719,
650720,
408543,
650721,
54682375,
650723,
650724,
650725,
650726,
650727,
115990,
54676097,66.8395
650729,
650730,
54684097,
650732,77.8393
135450655,
650734,
650735,
650736,
135450656,
650738,
650739,
650740,
650741,
650742,
650743,
650744,
650745,
650746,
650747,
650748,
650749,
650750,
650751,
650752,
650753,100
650754,
54677800,
650756,
650757,
650758,
650759,
650761,
650763,
650764,
650766,
650767,
650768,
650769,
650770,
650771,
650772,
650774,
6602999,
6603057,
2740817,
650782,
6602692,
6603394,
3080182,
6603173,
2893244,56.4534
6603655,
650800,
563388,
650803,
650804,
650805,
650806,
650808,48.52
650809,
650810,
650811,
650812,
650813,
650814,33.727
650815,
776673,
650817,
5766180,
650819,
650820,
650821,
650822,
650823,
650824,
650825,
650826,
566392,
650827,
650828,
650829,
650830,
650831,
650832,
2901686,
650834,
650835,
590998,234.167
650836,
650837,
5767764,47.7027
650839,
650840,
650841,
650842,
650843,
603786,
650846,
650847,
650848,
650849,
650850,
650851,
650852,
650854,
650855,
650856,
650857,
650858,
650859,49.7485
650860,
650861,
650862,
650863,
650864,56.1668
650866,
650867,97.5404
650868,
650869,
650870,
650871,
650872,45.5396
650873,
650874,
135450657,
650876,
650877,
650878,
650879,
650882,
650884,
650885,
650887,
213226,
650890,
650891,
650895,56.3958
650896,
650898,45.6922
650899,
650900,
650901,
650903,
650904,
650905,
650906,
650907,
650908,
650909,59.8915
6603473,
6603087,
6602526,
6602995,
6603177,
2914875,
6603153,
650929,
650930,
650932,
650934,124.115
650936,
650938,
650941,32.3405
650942,
650943,
650944,
650947,52.2795
650948,45.9528
650949,
650950,
650951,
650953,
650954,
650955,
650957,
650958,
650959,84.6618
